chargeback_id,transaction_id,chargeback_date,reason_code,chargeback_amount_inr,chargeback_status,recovery_amount_inr,merchant_response_days
12426,350747,2024-02-06,Duplicate,435.25,Open,39.22,21
12427,137592,2025-11-27,Product Not Received,184.45,Won,45.17,7
12428,603282,2025-12-22,Product Not as Described,417.44,Open,33.63,20
12429,924596,2025-06-16,Fraud,91.05,Open,46.08,5
12430,1041358,2025-06-14,Processing Error,777.75,Won,479.33,28
12431,541012,2024-09-10,Processing Error,187.37,Partially Recovered,149.2,12
12432,752722,2026-02-17,Product Not Received,814.86,Won,544.26,16
12433,1060509,2026-02-07,Processing Error,696.17,Won,447.75,22
12434,1028976,2026-09-14,Product Not as Described,2409.6,Partially Recovered,663.22,1
12435,915129,2024-08-12,Processing Error,3862.1,Won,44.23,15
12436,467206,2026-01-12,Fraud,189.63,Won,154.48,4
12437,1223620,2026-03-18,Product Not as Described,15378.12,Partially Recovered,9601.04,27
12438,109042,2025-09-27,Fraud,1878.65,Won,643.7,13
12439,863762,2026-03-09,Fraud,1681.57,Lost,603.96,1
12440,87009,2024-11-14,Fraud,435.96,Won,340.21,27
12441,688731,2026-02-28,Fraud,1654.44,Won,668.49,6
12442,102038,2025-02-07,Fraud,1254.37,Open,253.83,22
12443,1233955,2024-07-26,Fraud,215.68,Open,136.8,18
12444,407824,2026-07-28,Product Not as Described,164.43,Partially Recovered,57.52,24
12445,398214,2024-11-15,Processing Error,866.95,Lost,632.45,9
12446,1163561,2026-01-15,Processing Error,8162.21,Partially Recovered,1923.99,7
12447,16769,2026-02-15,Processing Error,569.61,Won,263.24,21
12448,1043152,2026-02-06,Fraud,204.71,Won,39.27,12
12449,38616,2025-12-15,Product Not Received,706.19,Open,121.45,2
12450,1181804,2025-01-10,Duplicate,1603.87,Partially Recovered,572.8,1
12451,948263,2026-01-12,Product Not as Described,3667.33,Won,3019.57,23
12452,246664,2025-11-03,Processing Error,247.46,Lost,22.12,9
12453,877599,2024-07-25,Product Not as Described,759.49,Partially Recovered,525.33,9
12454,1432289,2025-10-05,Product Not Received,4777.58,Lost,188.93,16
12455,1398265,2026-02-12,Processing Error,4419.53,Open,1667.85,22
12456,1484058,2025-04-13,Product Not Received,1968.1,Partially Recovered,1365.95,3
12457,433718,2025-08-13,Fraud,392.69,Partially Recovered,163.68,10
12458,1263550,2025-10-03,Fraud,5670.98,Won,3509.68,14
12459,763482,2026-02-16,Product Not as Described,4246.43,Lost,832.99,3
12460,1192313,2026-01-26,Duplicate,1027.5,Partially Recovered,274.1,12
12461,1122412,2025-05-06,Product Not as Described,483.5,Lost,20.55,29
12462,345859,2024-03-21,Duplicate,105.29,Open,4.89,9
12463,451957,2026-01-02,Product Not Received,1081.22,Won,202.54,17
12464,482930,2026-02-03,Product Not as Described,426.73,Partially Recovered,147.89,21
12465,235783,2025-10-09,Duplicate,15099.3,Won,12276.67,19
12466,256246,2025-08-30,Fraud,1062.91,Partially Recovered,622.82,24
12467,116605,2026-01-10,Product Not Received,129.36,Open,20.95,29
12468,611200,2025-03-31,Product Not Received,791.55,Lost,78.32,9
12469,1066559,2023-06-08,Duplicate,7988.86,Open,2279.63,27
12470,478757,2025-12-29,Fraud,992.27,Lost,395.81,2
12471,1236678,2026-01-30,Fraud,398.78,Lost,213.39,25
12472,877601,2026-02-16,Product Not as Described,2166.45,Won,1203.63,22
12473,384918,2025-06-04,Processing Error,689.56,Won,133.17,15
12474,1375939,2025-11-30,Duplicate,12948.63,Lost,3226.22,5
12475,1481866,2025-07-28,Product Not Received,1114.2,Lost,476.05,13
12476,678620,2026-01-11,Fraud,2466.08,Won,568.62,16
12477,393929,2025-08-11,Fraud,452.47,Lost,22.13,13
12478,1089132,2026-04-08,Fraud,1117.25,Won,827.8,25
12479,386725,2025-09-28,Product Not as Described,17032.21,Open,4525.66,25
12480,982445,2026-07-14,Processing Error,25981.7,Open,10153.08,6
12481,1100554,2025-02-21,Fraud,3134.55,Lost,750.1,5
12482,1016698,2025-09-16,Fraud,1829.97,Partially Recovered,1368.71,19
12483,829048,2023-08-31,Product Not as Described,4921.84,Lost,3430.93,7
12484,798972,2026-02-04,Processing Error,429.14,Partially Recovered,228.64,2
12485,343795,2025-10-25,Fraud,500.38,Lost,212.36,2
12486,808741,2024-06-05,Fraud,337.58,Partially Recovered,41.2,21
12487,355366,2026-01-18,Processing Error,2475.11,Won,1572.9,3
12488,435674,2025-07-17,Fraud,368.8,Won,195.55,28
12489,1412892,2025-11-02,Fraud,237.21,Open,128.69,16
12490,193875,2026-01-25,Processing Error,104.7,Won,56.84,18
12491,383869,2025-07-06,Processing Error,4224.92,Partially Recovered,232.09,25
12492,719422,2024-09-18,Fraud,181.18,Lost,103.94,2
12493,156502,2025-06-27,Fraud,2888.9,Partially Recovered,514.84,25
12494,1114192,2024-06-15,Duplicate,524.07,Won,237.22,28
12495,662933,2025-12-16,Product Not Received,7986.17,Won,3998.04,11
12496,1496421,2022-07-14,Processing Error,1049.75,Partially Recovered,758.66,13
12497,1363665,2025-12-25,Fraud,1398.87,Won,71.9,10
12498,313370,2026-01-26,Fraud,745.93,Lost,142.77,17
12499,1058364,2025-11-08,Product Not as Described,1059.25,Won,549.61,27
12500,1168648,2025-03-24,Processing Error,165.36,Partially Recovered,36.67,24
12501,174432,2026-04-12,Fraud,2982.86,Lost,780.61,4
12502,827736,2026-03-31,Fraud,371.96,Open,175.16,16
12503,1012662,2026-02-08,Fraud,4394.05,Partially Recovered,848.64,14
12504,1267085,2024-02-18,Fraud,1076.85,Won,68.89,30
12505,157588,2025-11-21,Product Not as Described,10133.45,Won,347.93,27
12506,1327994,2024-05-16,Product Not Received,2301.22,Partially Recovered,439.25,8
12507,256801,2025-07-02,Duplicate,1610.52,Lost,10.63,29
12508,1367503,2025-11-24,Processing Error,420.39,Partially Recovered,319.15,5
12509,1020081,2026-04-01,Processing Error,2181.02,Open,1591.39,16
12510,925373,2024-09-19,Duplicate,2173.31,Open,1116.48,13
12511,575704,2025-04-19,Processing Error,1954.34,Partially Recovered,819.11,17
12512,1335285,2023-09-08,Processing Error,827.02,Lost,611.61,29
12513,859076,2025-04-23,Product Not Received,742.81,Partially Recovered,225.51,2
12514,1093457,2026-01-22,Fraud,4231.96,Open,754.05,17
12515,1194244,2026-09-15,Fraud,903.34,Open,631.87,23
12516,1427453,2025-11-24,Duplicate,232.18,Won,104.69,10
12517,230086,2025-12-14,Product Not Received,1371.05,Open,819.0,16
12518,978813,2025-06-27,Fraud,161.3,Partially Recovered,66.02,28
12519,445801,2025-08-10,Fraud,6769.62,Won,5281.0,22
12520,165432,2025-12-03,Processing Error,3313.13,Won,620.56,19
12521,847784,2025-11-23,Duplicate,2353.22,Won,1178.36,27
12522,606383,2026-03-10,Processing Error,440.54,Won,233.76,21
12523,1096636,2025-07-06,Product Not Received,232.46,Won,109.22,1
12524,810015,2026-01-01,Duplicate,536.71,Lost,211.71,13
12525,1468213,2026-11-06,Product Not Received,210.95,Lost,49.97,19
12526,500017,2024-01-20,Processing Error,3701.41,Lost,784.54,20
12527,641769,2025-02-16,Product Not Received,2961.21,Partially Recovered,1823.06,8
12528,302178,2026-03-19,Product Not Received,11062.84,Partially Recovered,4749.78,4
12529,1312375,2025-11-11,Processing Error,654.52,Partially Recovered,346.62,14
12530,741262,2025-07-02,Product Not Received,608.0,Partially Recovered,157.43,21
12531,871606,2026-04-20,Product Not as Described,2817.35,Won,216.81,22
12532,747550,2024-02-26,Product Not Received,1121.31,Won,560.82,29
12533,1347565,2026-01-01,Duplicate,655.92,Lost,301.3,9
12534,518567,2025-11-18,Fraud,886.14,Partially Recovered,559.82,15
12535,922519,2025-03-03,Product Not as Described,1359.96,Lost,245.87,24
12536,208462,2026-02-02,Fraud,1107.7,Won,197.48,3
12537,885517,2026-02-17,Product Not Received,2849.05,Open,1196.43,14
12538,743569,2025-11-12,Fraud,306.59,Lost,17.48,4
12539,1433315,2025-11-25,Fraud,171.76,Lost,7.18,28
12540,733261,2025-09-30,Product Not Received,781.68,Won,178.55,6
12541,149980,2026-08-26,Duplicate,347.11,Won,144.74,2
12542,107982,2025-08-12,Processing Error,505.09,Won,421.26,30
12543,1356087,2026-07-06,Product Not as Described,459.79,Partially Recovered,58.78,20
12544,504537,2024-12-06,Fraud,471.65,Won,103.6,4
12545,1291317,2026-01-26,Product Not as Described,2572.94,Partially Recovered,2177.29,16
12546,1413081,2026-06-25,Product Not as Described,1152.05,Open,739.12,23
12547,394493,2025-12-11,Product Not Received,246.01,Lost,172.74,1
12548,1119295,2025-09-04,Fraud,524.77,Won,111.74,11
12549,1429830,2025-02-15,Product Not Received,1813.11,Partially Recovered,1310.01,26
12550,933420,2026-04-22,Fraud,363.33,Partially Recovered,156.25,15
12551,853678,2025-11-18,Product Not as Described,97.32,Partially Recovered,33.82,25
12552,78996,2026-01-18,Processing Error,297.81,Won,39.03,5
12553,822427,2025-12-02,Fraud,650.74,Won,379.33,22
12554,552402,2024-12-21,Fraud,811.12,Partially Recovered,61.18,13
12555,171456,2026-01-24,Product Not as Described,911.87,Lost,205.61,9
12556,294413,2025-05-20,Processing Error,376.5,Lost,180.01,21
12557,355196,2024-09-08,Fraud,548.33,Won,349.51,29
12558,1166559,2025-08-13,Product Not Received,4256.45,Won,3461.72,12
12559,1304144,2026-01-03,Product Not as Described,1108.19,Won,255.45,2
12560,589447,2025-04-23,Fraud,1434.63,Partially Recovered,732.98,4
12561,66484,2025-04-11,Fraud,908.27,Won,23.2,1
12562,567619,2025-06-13,Duplicate,458.43,Won,346.5,15
12563,1247340,2026-04-16,Product Not as Described,185.86,Won,75.89,26
12564,1207958,2026-01-12,Fraud,962.53,Lost,751.38,18
12565,1175734,2025-03-17,Product Not as Described,140.48,Lost,21.3,10
12566,914796,2025-06-03,Processing Error,281.78,Partially Recovered,140.88,25
12567,1357798,2026-03-29,Duplicate,1155.45,Partially Recovered,871.23,13
12568,446085,2026-01-16,Fraud,19004.89,Lost,6201.11,23
12569,863347,2026-01-02,Product Not Received,380.22,Won,122.48,10
12570,898428,2025-07-19,Product Not Received,438.54,Won,148.86,14
12571,404707,2025-11-19,Duplicate,631.67,Won,310.27,5
12572,953265,2024-03-16,Processing Error,3959.49,Partially Recovered,1820.94,19
12573,850810,2025-03-14,Product Not Received,1436.7,Won,331.24,26
12574,946270,2024-07-23,Product Not Received,700.55,Open,292.46,19
12575,1387957,2025-07-19,Fraud,519.86,Open,72.83,20
12576,1000458,2025-10-21,Fraud,3054.22,Lost,1847.31,26
12577,554174,2026-02-25,Fraud,2225.82,Open,717.48,22
12578,1064933,2024-11-28,Processing Error,558.43,Open,291.43,26
12579,1252897,2026-07-25,Duplicate,2710.32,Open,1793.24,11
12580,623332,2025-06-30,Processing Error,8400.79,Open,2740.34,24
12581,648318,2026-10-30,Product Not as Described,101.64,Won,30.74,26
12582,608146,2026-01-18,Fraud,3261.63,Won,1163.14,7
12583,1389336,2025-09-20,Fraud,1824.13,Won,991.21,8
12584,874678,2024-02-06,Fraud,504.47,Won,156.11,19
12585,782959,2025-01-11,Processing Error,3362.52,Won,289.63,4
12586,800805,2024-02-10,Processing Error,3315.46,Won,1430.51,9
12587,1223541,2026-03-23,Duplicate,758.91,Partially Recovered,305.15,8
12588,1248051,2025-01-21,Product Not as Described,711.08,Lost,51.94,11
12589,397601,2025-04-22,Fraud,522.29,Partially Recovered,172.48,9
12590,1427313,2025-12-21,Fraud,184.16,Lost,38.57,13
12591,1428993,2025-06-06,Duplicate,483.08,Lost,63.81,1
12592,980876,2025-05-21,Product Not as Described,1005.82,Won,314.12,13
12593,680294,2025-11-25,Fraud,1489.5,Won,1144.95,12
12594,31593,2024-07-31,Processing Error,3967.85,Won,174.85,8
12595,573324,2025-10-12,Fraud,3644.05,Partially Recovered,1050.72,4
12596,611387,2026-03-06,Product Not Received,19529.73,Won,11286.65,25
12597,368263,2026-01-19,Product Not as Described,315.8,Won,137.22,5
12598,104268,2024-01-06,Product Not Received,707.49,Partially Recovered,289.19,7
12599,726583,2025-11-09,Fraud,603.66,Won,411.59,19
12600,1331253,2025-11-25,Duplicate,110.95,Won,92.32,29
12601,1477223,2025-12-29,Product Not as Described,218.12,Partially Recovered,82.02,23
12602,842655,2025-09-10,Fraud,2337.51,Won,1480.73,14
12603,394689,2025-08-11,Fraud,906.46,Partially Recovered,486.08,2
12604,41391,2025-09-15,Fraud,586.3,Partially Recovered,161.1,20
12605,1491739,2023-08-09,Product Not as Described,1407.54,Lost,907.77,12
12606,1136788,2025-12-20,Fraud,898.93,Partially Recovered,562.57,19
12607,530368,2025-09-10,Duplicate,883.33,Open,76.06,26
12608,708672,2026-04-05,Product Not as Described,2595.73,Won,1601.87,18
12609,1062664,2026-04-03,Fraud,321.77,Won,202.9,1
12610,1455623,2025-10-25,Product Not Received,509.66,Partially Recovered,116.35,20
12611,816331,2026-02-12,Product Not Received,401.81,Partially Recovered,312.12,9
12612,1365648,2025-06-14,Fraud,17948.79,Lost,1563.31,13
12613,812658,2026-02-19,Processing Error,161.0,Won,9.95,8
12614,1446766,2026-01-11,Product Not Received,613.55,Lost,438.5,14
12615,1413641,2026-03-04,Fraud,128.94,Won,59.06,29
12616,295366,2024-12-26,Fraud,115.98,Won,26.97,15
12617,907594,2025-09-21,Fraud,1495.11,Lost,583.77,7
12618,670583,2025-06-10,Duplicate,1961.64,Won,827.18,28
12619,1080855,2026-02-10,Product Not Received,4349.69,Lost,2166.49,3
12620,817206,2026-01-09,Product Not Received,1813.62,Won,995.63,19
12621,27097,2025-12-23,Product Not as Described,185.95,Lost,115.23,19
12622,539872,2025-05-22,Fraud,2103.71,Partially Recovered,572.49,6
12623,688779,2023-04-04,Product Not as Described,1323.18,Open,457.22,22
12624,435270,2025-06-28,Product Not Received,958.54,Lost,775.78,19
12625,510427,2026-03-18,Fraud,470.47,Won,18.27,7
12626,1033586,2025-11-09,Fraud,1861.3,Won,743.28,24
12627,275918,2025-10-06,Fraud,2986.69,Won,359.21,18
12628,85749,2025-01-02,Fraud,1026.34,Won,700.37,13
12629,1238823,2025-04-08,Fraud,585.21,Partially Recovered,375.08,23
12630,450601,2025-01-13,Product Not Received,3874.01,Won,288.47,8
12631,1057204,2025-02-15,Product Not as Described,740.12,Won,337.54,14
12632,546286,2026-03-19,Processing Error,724.22,Lost,50.78,20
12633,805168,2026-01-07,Duplicate,1711.96,Partially Recovered,467.4,16
12634,1092342,2026-12-17,Processing Error,2103.39,Partially Recovered,379.88,19
12635,1124388,2025-03-05,Fraud,666.76,Lost,485.7,21
12636,115581,2026-01-22,Product Not Received,445.46,Lost,126.87,22
12637,122679,2025-05-08,Product Not as Described,1714.55,Partially Recovered,874.83,25
12638,4135,2024-09-13,Fraud,3864.65,Partially Recovered,1325.88,21
12639,1416777,2025-12-31,Duplicate,7555.78,Partially Recovered,4651.31,16
12640,817897,2025-01-21,Processing Error,3752.87,Won,49.61,8
12641,745679,2025-10-14,Fraud,192.73,Open,90.97,3
12642,417149,2025-08-14,Product Not as Described,1494.35,Lost,1017.52,16
12643,644534,2025-08-28,Product Not Received,703.4,Partially Recovered,162.07,15
12644,5428,2025-05-21,Product Not Received,400.6,Partially Recovered,134.95,10
12645,848874,2026-01-03,Processing Error,143.46,Lost,111.98,23
12646,1225878,2025-11-18,Product Not as Described,122.55,Won,11.31,3
12647,688453,2026-03-09,Product Not Received,354.81,Won,10.62,11
12648,1121875,2026-09-02,Processing Error,1546.18,Lost,4.94,15
12649,520781,2026-01-18,Fraud,201.01,Lost,156.91,29
12650,59989,2024-08-05,Fraud,388.1,Partially Recovered,27.54,26
12651,307019,2026-03-13,Duplicate,3003.21,Partially Recovered,1681.66,5
12652,1029581,2025-09-18,Fraud,1000.72,Won,738.88,7
12653,653980,2025-01-10,Product Not Received,1228.55,Lost,582.47,21
12654,44613,2025-04-24,Product Not as Described,561.01,Open,392.29,3
12655,865182,2026-02-05,Processing Error,8250.62,Lost,1094.68,8
12656,269741,2025-03-07,Product Not as Described,716.94,Won,3.56,29
12657,445538,2025-02-26,Processing Error,3754.05,Open,1191.35,23
12658,448673,2025-07-30,Product Not Received,888.79,Lost,748.05,17
12659,761597,2026-08-09,Product Not Received,266.9,Won,47.95,28
12660,147361,2026-03-11,Product Not as Described,300.14,Partially Recovered,84.73,14
12661,180277,2025-08-27,Product Not as Described,6219.22,Partially Recovered,1940.6,27
12662,84451,2025-11-07,Processing Error,380.19,Won,242.77,29
12663,747686,2025-09-21,Fraud,1278.51,Lost,150.77,27
12664,301833,2025-03-06,Product Not as Described,202.34,Lost,88.59,20
12665,20347,2024-10-29,Fraud,1138.37,Lost,358.26,12
12666,26278,2026-09-10,Product Not as Described,11510.43,Won,744.03,15
12667,419967,2026-03-15,Product Not Received,3463.29,Lost,1987.94,20
12668,224212,2026-03-27,Product Not as Described,1381.64,Partially Recovered,400.37,15
12669,173950,2026-02-18,Processing Error,2784.82,Won,366.34,23
12670,688045,2026-03-11,Processing Error,3535.29,Lost,772.72,9
12671,464427,2025-02-22,Product Not as Described,8955.41,Lost,1164.73,17
12672,34032,2025-09-25,Fraud,11403.96,Partially Recovered,8542.94,25
12673,1235129,2025-12-18,Duplicate,15001.93,Won,4013.42,20
12674,572322,2025-04-05,Processing Error,2848.51,Lost,815.35,3
12675,863947,2025-02-04,Fraud,710.66,Lost,326.75,14
12676,873230,2025-08-24,Processing Error,1808.79,Lost,1300.26,28
12677,612311,2024-10-28,Fraud,360.7,Won,88.78,19
12678,759707,2025-10-18,Product Not Received,9838.12,Won,441.18,6
12679,195965,2025-11-02,Duplicate,619.25,Lost,482.66,15
12680,1174170,2026-05-03,Processing Error,684.23,Open,37.97,13
12681,857170,2026-10-13,Duplicate,4343.19,Partially Recovered,1053.34,2
12682,32133,2025-03-08,Fraud,349.23,Won,189.86,19
12683,135085,2025-01-30,Processing Error,510.75,Open,368.93,29
12684,679312,2025-10-17,Fraud,6079.12,Won,393.95,18
12685,640322,2025-09-16,Fraud,61.95,Partially Recovered,46.84,7
12686,294404,2026-02-15,Product Not as Described,4503.41,Won,968.19,19
12687,488297,2024-05-24,Product Not as Described,3477.31,Won,1091.09,5
12688,1039405,2024-02-16,Product Not as Described,2953.46,Won,408.86,30
12689,533305,2026-02-17,Product Not Received,682.78,Won,147.69,14
12690,553399,2025-05-11,Product Not as Described,6732.49,Won,2571.29,25
12691,414230,2025-09-04,Product Not as Described,306.02,Lost,59.96,4
12692,1147913,2024-12-02,Fraud,8174.61,Won,732.06,4
12693,1348257,2025-04-03,Product Not Received,13144.06,Won,95.43,30
12694,1494158,2025-10-27,Processing Error,748.36,Won,54.98,21
12695,1251812,2024-09-11,Processing Error,1717.48,Won,255.28,12
12696,1275762,2024-10-03,Fraud,2715.18,Lost,522.97,19
12697,937315,2026-02-13,Fraud,664.09,Open,472.58,6
12698,1126818,2025-10-29,Product Not as Described,1104.04,Lost,530.35,11
12699,605859,2026-01-27,Product Not as Described,261.23,Lost,142.59,19
12700,1070874,2026-06-30,Fraud,2080.88,Partially Recovered,733.0,9
12701,544887,2025-12-02,Product Not Received,2658.64,Partially Recovered,468.17,20
12702,644137,2026-01-03,Duplicate,1548.24,Partially Recovered,941.15,11
12703,927238,2025-09-27,Duplicate,1235.04,Partially Recovered,1040.14,28
12704,1030167,2025-11-02,Product Not as Described,4260.81,Lost,1844.53,5
12705,130860,2026-10-06,Fraud,4530.11,Lost,2247.75,14
12706,829723,2024-08-23,Fraud,2329.76,Won,1588.24,17
12707,541437,2026-02-09,Processing Error,7521.83,Partially Recovered,1480.54,4
12708,981524,2024-08-14,Product Not Received,3111.58,Partially Recovered,1101.48,14
12709,996529,2025-12-03,Processing Error,1652.37,Lost,1334.21,8
12710,579048,2024-07-05,Processing Error,4440.46,Won,3286.42,21
12711,1252799,2026-02-23,Product Not as Described,5732.33,Lost,2083.55,8
12712,706653,2024-06-21,Fraud,145.12,Partially Recovered,61.09,17
12713,1081971,2026-10-03,Product Not Received,47.56,Partially Recovered,40.08,2
12714,1370387,2025-09-13,Product Not Received,1334.27,Lost,1032.85,8
12715,258342,2024-06-13,Fraud,8380.15,Lost,1328.06,9
12716,1466297,2026-08-05,Fraud,632.61,Won,252.61,16
12717,1199353,2025-02-18,Duplicate,1487.56,Won,681.68,25
12718,1123831,2025-10-31,Product Not as Described,860.18,Lost,486.61,8
12719,1063216,2023-09-29,Fraud,505.4,Lost,254.76,24
12720,794318,2025-07-24,Fraud,4588.48,Partially Recovered,2982.78,27
12721,179787,2023-01-23,Processing Error,527.96,Lost,36.56,5
12722,1433487,2026-02-20,Fraud,681.69,Partially Recovered,215.17,25
12723,756549,2026-01-03,Processing Error,589.14,Lost,314.76,27
12724,1396529,2026-08-10,Processing Error,786.6,Won,380.42,30
